                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                       -8  0.9974712714465077E+000  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.5050815728857355E-001  0.4439100148470462E-001  0.0000000000000000E+000  0.2139470066291884E-001  0.0000000000000000E+000
  0.5125562313258406E-001  0.4514807983829362E-001  0.0000000000000000E+000  0.2173558911696823E-001  0.0000000000000000E+000
  0.5201874525977276E-001  0.4592584843801586E-001  0.0000000000000000E+000  0.2208476944721540E-001  0.0000000000000000E+000
  0.5276302054294915E-001  0.4668919434278157E-001  0.0000000000000000E+000  0.2242646775101860E-001  0.0000000000000000E+000
  0.5348968389214141E-001  0.4743911467373487E-001  0.0000000000000000E+000  0.2276118377865897E-001  0.0000000000000000E+000
  0.5384676004846130E-001  0.4780932275852747E-001  0.0000000000000000E+000  0.2292606754057682E-001  0.0000000000000000E+000
  0.5419984125808142E-001  0.4817649170341377E-001  0.0000000000000000E+000  0.2308937231752748E-001  0.0000000000000000E+000
  0.5492265167716751E-001  0.4893153600284951E-001  0.0000000000000000E+000  0.2342451090840198E-001  0.0000000000000000E+000
  0.5562969112029594E-001  0.4967470448590983E-001  0.0000000000000000E+000  0.2375343574282359E-001  0.0000000000000000E+000
  0.5632188995026521E-001  0.5040690623191067E-001  0.0000000000000000E+000  0.2407651999839235E-001  0.0000000000000000E+000
  0.5666268903915870E-001  0.5076913556421600E-001  0.0000000000000000E+000  0.2423598300424595E-001  0.0000000000000000E+000
  0.5700009010636534E-001  0.5112886063636124E-001  0.0000000000000000E+000  0.2439411434983568E-001  0.0000000000000000E+000
  0.5768865975845085E-001  0.5186640433161066E-001  0.0000000000000000E+000  0.2471763324394228E-001  0.0000000000000000E+000
  0.5836382968311050E-001  0.5259411076626563E-001  0.0000000000000000E+000  0.2503592191028453E-001  0.0000000000000000E+000
  0.5902631770056270E-001  0.5331256621864735E-001  0.0000000000000000E+000  0.2534927059728976E-001  0.0000000000000000E+000
  0.5967678278440073E-001  0.5402230946002455E-001  0.0000000000000000E+000  0.2565794622563821E-001  0.0000000000000000E+000
  0.6000778443513680E-001  0.5438514362404388E-001  0.0000000000000000E+000  0.2581541341273040E-001  0.0000000000000000E+000
  0.6033582793809117E-001  0.5474585688749872E-001  0.0000000000000000E+000  0.2597173576510502E-001  0.0000000000000000E+000
  0.6098334202647220E-001  0.5546116912954385E-001  0.0000000000000000E+000  0.2628106721981101E-001  0.0000000000000000E+000
  0.6161988710430088E-001  0.5616870558902633E-001  0.0000000000000000E+000  0.2658617306080345E-001  0.0000000000000000E+000
  0.6224598697523141E-001  0.5686889575644516E-001  0.0000000000000000E+000  0.2688726489320708E-001  0.0000000000000000E+000
  0.6287925462260903E-001  0.5758146885076668E-001  0.0000000000000000E+000  0.2719281855581015E-001  0.0000000000000000E+000
  0.6350248599767880E-001  0.5828710116784839E-001  0.0000000000000000E+000  0.2749453950786587E-001  0.0000000000000000E+000
  0.6411613590364101E-001  0.5898616629594089E-001  0.0000000000000000E+000  0.2779261327571305E-001  0.0000000000000000E+000
  0.6472062767752458E-001  0.5967901211600409E-001  0.0000000000000000E+000  0.2808721279983894E-001  0.0000000000000000E+000
  0.6533114106871742E-001  0.6038306500709480E-001  0.0000000000000000E+000  0.2838574094613745E-001  0.0000000000000000E+000
  0.6593284419764232E-001  0.6108125068830213E-001  0.0000000000000000E+000  0.2868094911123624E-001  0.0000000000000000E+000
  0.6623050712238210E-001  0.6142823743416119E-001  0.0000000000000000E+000  0.2882735638603603E-001  0.0000000000000000E+000
  0.6652610465048181E-001  0.6177387024313682E-001  0.0000000000000000E+000  0.2897299006584505E-001  0.0000000000000000E+000
  0.6711127584778691E-001  0.6246121703276614E-001  0.0000000000000000E+000  0.2926200611157243E-001  0.0000000000000000E+000
  0.6770152713425644E-001  0.6315878313941312E-001  0.0000000000000000E+000  0.2955450839011706E-001  0.0000000000000000E+000
  0.6828398544467695E-001  0.6385137999312554E-001  0.0000000000000000E+000  0.2984412077936123E-001  0.0000000000000000E+000
  0.6885895699373305E-001  0.6453925925196181E-001  0.0000000000000000E+000  0.3013096891572499E-001  0.0000000000000000E+000
  0.6942672971075634E-001  0.6522265823810278E-001  0.0000000000000000E+000  0.3041517079875973E-001  0.0000000000000000E+000
  0.6999879900706668E-001  0.6591543472628235E-001  0.0000000000000000E+000  0.3070248400922642E-001  0.0000000000000000E+000
  0.7056392995511224E-001  0.6660400708659947E-001  0.0000000000000000E+000  0.3098727016292315E-001  0.0000000000000000E+000
  0.7112237833994611E-001  0.6728858851586733E-001  0.0000000000000000E+000  0.3126963418373843E-001  0.0000000000000000E+000
  0.7167936628085757E-001  0.6797554261714023E-001  0.0000000000000000E+000  0.3155220649400010E-001  0.0000000000000000E+000
  0.7223003029074895E-001  0.6865883615448352E-001  0.0000000000000000E+000  0.3183250879863409E-001  0.0000000000000000E+000
  0.7250550789435151E-001  0.6900222431362829E-001  0.0000000000000000E+000  0.3197308828389595E-001  0.0000000000000000E+000
  0.7277945997803240E-001  0.6934475197641912E-001  0.0000000000000000E+000  0.3211312487534769E-001  0.0000000000000000E+000
  0.7332289587997956E-001  0.7002731928951247E-001  0.0000000000000000E+000  0.3239161320408285E-001  0.0000000000000000E+000
  0.7386053996181634E-001  0.7070670956927433E-001  0.0000000000000000E+000  0.3266805904281582E-001  0.0000000000000000E+000
  0.7440126130489098E-001  0.7139415149151325E-001  0.0000000000000000E+000  0.3294702404867592E-001  0.0000000000000000E+000
  0.7493639344981572E-001  0.7207865053124508E-001  0.0000000000000000E+000  0.3322404067252048E-001  0.0000000000000000E+000
  0.7546612024629934E-001  0.7276036609574979E-001  0.0000000000000000E+000  0.3349918522318655E-001  0.0000000000000000E+000
  0.7599061652576694E-001  0.7343945013684255E-001  0.0000000000000000E+000  0.3377252892350020E-001  0.0000000000000000E+000
  0.7625480382850378E-001  0.7378306371155369E-001  0.0000000000000000E+000  0.3391056032540150E-001  0.0000000000000000E+000
  0.7651770838896585E-001  0.7412605558324903E-001  0.0000000000000000E+000  0.3404815488751248E-001  0.0000000000000000E+000
  0.7703975290228909E-001  0.7481024864330028E-001  0.0000000000000000E+000  0.3432206763340266E-001  0.0000000000000000E+000
  0.7755690553221463E-001  0.7549216323855026E-001  0.0000000000000000E+000  0.3459433361253929E-001  0.0000000000000000E+000
  0.7806931679698080E-001  0.7617192840921427E-001  0.0000000000000000E+000  0.3486501434289289E-001  0.0000000000000000E+000
  0.7858391238760531E-001  0.7685874455699408E-001  0.0000000000000000E+000  0.3513777079816324E-001  0.0000000000000000E+000
  0.7909392879210891E-001  0.7754359887300911E-001  0.0000000000000000E+000  0.3540902092918331E-001  0.0000000000000000E+000
  0.7959950236422209E-001  0.7822660696970118E-001  0.0000000000000000E+000  0.3567882057342360E-001  0.0000000000000000E+000
  0.7985066300008360E-001  0.7856745210426756E-001  0.0000000000000000E+000  0.3581319382570194E-001  0.0000000000000000E+000
  0.8010076137267610E-001  0.7890787707154460E-001  0.0000000000000000E+000  0.3594722500403823E-001  0.0000000000000000E+000
  0.8060384686737350E-001  0.7959576755908193E-001  0.0000000000000000E+000  0.3621752286399658E-001  0.0000000000000000E+000
  0.8110276601679277E-001  0.8028209740361984E-001  0.0000000000000000E+000  0.3648649832513997E-001  0.0000000000000000E+000
  0.8159763735966687E-001  0.8096696995976750E-001  0.0000000000000000E+000  0.3675420028357327E-001  0.0000000000000000E+000
  0.8208857450050980E-001  0.8165048535286634E-001  0.0000000000000000E+000  0.3702067575595781E-001  0.0000000000000000E+000
  0.8233527856028587E-001  0.8199551351373693E-001  0.0000000000000000E+000  0.3715492647234396E-001  0.0000000000000000E+000
  0.8258101888527629E-001  0.8234023212704444E-001  0.0000000000000000E+000  0.3728888157491478E-001  0.0000000000000000E+000
  0.8306966347732864E-001  0.8302879201661061E-001  0.0000000000000000E+000  0.3755592782713730E-001  0.0000000000000000E+000
  0.8355460998199681E-001  0.8371625727423589E-001  0.0000000000000000E+000  0.3782185903969348E-001  0.0000000000000000E+000
  0.8403595802741481E-001  0.8440272044286062E-001  0.0000000000000000E+000  0.3808671647456890E-001  0.0000000000000000E+000
  0.8451853810723640E-001  0.8509508514248557E-001  0.0000000000000000E+000  0.3835315974213285E-001  0.0000000000000000E+000
  0.8499764036115064E-001  0.8578661051761238E-001  0.0000000000000000E+000  0.3861859019721545E-001  0.0000000000000000E+000
  0.8547335607817852E-001  0.8647738487734320E-001  0.0000000000000000E+000  0.3888304718931639E-001  0.0000000000000000E+000
  0.8594577314479761E-001  0.8716749399675931E-001  0.0000000000000000E+000  0.3914656733875787E-001  0.0000000000000000E+000
  0.8618287797692596E-001  0.8751542132628840E-001  0.0000000000000000E+000  0.3927916762459365E-001  0.0000000000000000E+000
  0.8665467770413919E-001  0.8821087685089443E-001  0.0000000000000000E+000  0.3954370032064426E-001  0.0000000000000000E+000
  0.8724095680098452E-001  0.8908095604430205E-001  0.0000000000000000E+000  0.3987369187891659E-001  0.0000000000000000E+000
  0.8759079488451400E-001  0.8960327440048582E-001  0.0000000000000000E+000  0.4007127920049323E-001  0.0000000000000000E+000
  0.8793894134075479E-001  0.9012541476700543E-001  0.0000000000000000E+000  0.4026841739127931E-001  0.0000000000000000E+000
  0.8828542771339894E-001  0.9064740853181283E-001  0.0000000000000000E+000  0.4046512111192441E-001  0.0000000000000000E+000
  0.8874734824059803E-001  0.9134697396265239E-001  0.0000000000000000E+000  0.4072814619486182E-001  0.0000000000000000E+000
  0.8897723217295266E-001  0.9169669973294381E-001  0.0000000000000000E+000  0.4085938471483614E-001  0.0000000000000000E+000
  0.8920641082869865E-001  0.9204640028387254E-001  0.0000000000000000E+000  0.4099044564295251E-001  0.0000000000000000E+000
  0.8955053571623788E-001  0.9257347207825142E-001  0.0000000000000000E+000  0.4118766526817096E-001  0.0000000000000000E+000
  0.8989310656938947E-001  0.9310053608530160E-001  0.0000000000000000E+000  0.4138450325320030E-001  0.0000000000000000E+000
  0.9023415147754107E-001  0.9362762141750802E-001  0.0000000000000000E+000  0.4158097178960994E-001  0.0000000000000000E+000
  0.9057369783430666E-001  0.9415475685687273E-001  0.0000000000000000E+000  0.4177708339593193E-001  0.0000000000000000E+000
  0.9102522805407219E-001  0.9485943217474492E-001  0.0000000000000000E+000  0.4203866098078923E-001  0.0000000000000000E+000
  0.9147419094021028E-001  0.9556431443595788E-001  0.0000000000000000E+000  0.4229965025127430E-001  0.0000000000000000E+000
  0.9192355586586708E-001  0.9627407838736012E-001  0.0000000000000000E+000  0.4256177788662063E-001  0.0000000000000000E+000
  0.9237043990839973E-001  0.9698418470752571E-001  0.0000000000000000E+000  0.4282336353104833E-001  0.0000000000000000E+000
  0.9281490051770847E-001  0.9769469858130730E-001  0.0000000000000000E+000  0.4308443339107752E-001  0.0000000000000000E+000
  0.9325699338213435E-001  0.9840568409749981E-001  0.0000000000000000E+000  0.4334501303297169E-001  0.0000000000000000E+000
  0.9369933241007722E-001  0.9912135823169828E-001  0.0000000000000000E+000  0.4360664409055687E-001  0.0000000000000000E+000
  0.9413938391648062E-001  0.9983763579793307E-001  0.0000000000000000E+000  0.4386782912205003E-001  0.0000000000000000E+000
  0.9457719962797023E-001  0.1005545786449346E+000  0.0000000000000000E+000  0.4412859243361361E-001  0.0000000000000000E+000
  0.9501282975757115E-001  0.1012722471721532E+000  0.0000000000000000E+000  0.4438895669886898E-001  0.0000000000000000E+000
  0.9523096379031870E-001  0.1016332335985915E+000  0.0000000000000000E+000  0.4451967058335714E-001  0.0000000000000000E+000
  0.9544856414442876E-001  0.1019944254647879E+000  0.0000000000000000E+000  0.4465029254798358E-001  0.0000000000000000E+000
  0.9588218908245112E-001  0.1027174567228382E+000  0.0000000000000000E+000  0.4491127249710072E-001  0.0000000000000000E+000
  0.9631374980490372E-001  0.1034413946356307E+000  0.0000000000000000E+000  0.4517191913185502E-001  0.0000000000000000E+000
  0.9674329172290495E-001  0.1041662939458563E+000  0.0000000000000000E+000  0.4543225337896135E-001  0.0000000000000000E+000
  0.9717281238311899E-001  0.1048955347019999E+000  0.0000000000000000E+000  0.4569348686808297E-001  0.0000000000000000E+000
  0.9760038377309375E-001  0.1056258528826547E+000  0.0000000000000000E+000  0.4595444796017532E-001  0.0000000000000000E+000
  0.9802690013959602E-001  0.1063587688691938E+000  0.0000000000000000E+000  0.4621568004139996E-001  0.0000000000000000E+000
  0.9845154332541702E-001  0.1070928702685444E+000  0.0000000000000000E+000  0.4647667978092467E-001  0.0000000000000000E+000
  0.9887435364240478E-001  0.1078282076606911E+000  0.0000000000000000E+000  0.4673746730137603E-001  0.0000000000000000E+000
  0.9929537033270018E-001  0.1085648307697759E+000  0.0000000000000000E+000  0.4699806130266106E-001  0.0000000000000000E+000
  0.9950563699709117E-001  0.1089343772380522E+000  0.0000000000000000E+000  0.4712855241034859E-001  0.0000000000000000E+000
  0.9971546777904150E-001  0.1093042649430910E+000  0.0000000000000000E+000  0.4725900230507849E-001  0.0000000000000000E+000
  0.1001338416011113E+000  0.1100450911927864E+000  0.0000000000000000E+000  0.4751978832100279E-001  0.0000000000000000E+000
  0.1005519739301161E+000  0.1107899419429132E+000  0.0000000000000000E+000  0.4778134484161903E-001  0.0000000000000000E+000
  0.1009684419113418E+000  0.1115362919157130E+000  0.0000000000000000E+000  0.4804278170205491E-001  0.0000000000000000E+000
  0.1013832805884276E+000  0.1122841912234070E+000  0.0000000000000000E+000  0.4830411729622085E-001  0.0000000000000000E+000
  0.1017965241431221E+000  0.1130336896880265E+000  0.0000000000000000E+000  0.4856536854957613E-001  0.0000000000000000E+000
  0.1020031708664818E+000  0.1134101720355213E+000  0.0000000000000000E+000  0.4869635713657422E-001  0.0000000000000000E+000
  0.1022094289627331E+000  0.1137870756632642E+000  0.0000000000000000E+000  0.4882733125047612E-001  0.0000000000000000E+000
  0.1026207968731350E+000  0.1145421769098771E+000  0.0000000000000000E+000  0.4908924524942460E-001  0.0000000000000000E+000
  0.1030306586311927E+000  0.1152990466053178E+000  0.0000000000000000E+000  0.4935112742545134E-001  0.0000000000000000E+000
  0.1033375966878569E+000  0.1158688439953647E+000  0.0000000000000000E+000  0.4954785615489587E-001  0.0000000000000000E+000
  0.1036437154472388E+000  0.1164396944256185E+000  0.0000000000000000E+000  0.4974458352697068E-001  0.0000000000000000E+000
  0.1042535504593998E+000  0.1175838576202430E+000  0.0000000000000000E+000  0.5004994423996365E-001  0.0000000000000000E+000
  0.1046587039670283E+000  0.1183456595873740E+000  0.0000000000000000E+000  0.5005423677508398E-001  0.0000000000000000E+000
  0.1048607702444950E+000  0.1187245010762611E+000  0.0000000000000000E+000  0.4997794350937135E-001  0.0000000000000000E+000
  0.1050625019192630E+000  0.1191012081933647E+000  0.0000000000000000E+000  0.4985056577605242E-001  0.0000000000000000E+000
  0.1053651038635780E+000  0.1196622031062236E+000  0.0000000000000000E+000  0.4956318887284423E-001  0.0000000000000000E+000
  0.1056669725551330E+000  0.1202152691919179E+000  0.0000000000000000E+000  0.4916088929496588E-001  0.0000000000000000E+000
  0.1059681213467327E+000  0.1207585903494959E+000  0.0000000000000000E+000  0.4864398230748986E-001  0.0000000000000000E+000
  0.1062685633767180E+000  0.1212903873372100E+000  0.0000000000000000E+000  0.4801280095839923E-001  0.0000000000000000E+000
  0.1066685682586804E+000  0.1219793486905493E+000  0.0000000000000000E+000  0.4699277808787855E-001  0.0000000000000000E+000
  0.1070673667762141E+000  0.1226406200827152E+000  0.0000000000000000E+000  0.4577100805863903E-001  0.0000000000000000E+000
  0.1074649884729049E+000  0.1232702683936509E+000  0.0000000000000000E+000  0.4434892933732913E-001  0.0000000000000000E+000
  0.1078614622689093E+000  0.1238644770482070E+000  0.0000000000000000E+000  0.4272819115558319E-001  0.0000000000000000E+000
  0.1082573483159311E+000  0.1244202654776312E+000  0.0000000000000000E+000  0.4090808632112652E-001  0.0000000000000000E+000
  0.1086521396043235E+000  0.1249332104815035E+000  0.0000000000000000E+000  0.3889277933689081E-001  0.0000000000000000E+000
  0.1090458634105806E+000  0.1253998318261611E+000  0.0000000000000000E+000  0.3668461083444059E-001  0.0000000000000000E+000
  0.1094385464632414E+000  0.1258167657976352E+000  0.0000000000000000E+000  0.3428608288777577E-001  0.0000000000000000E+000
  0.1096346946006875E+000  0.1260057557045606E+000  0.0000000000000000E+000  0.3301499116008681E-001  0.0000000000000000E+000
  0.1098305918537963E+000  0.1261810877614486E+000  0.0000000000000000E+000  0.3169719702864858E-001  0.0000000000000000E+000
  0.1100262414276545E+000  0.1263423725909938E+000  0.0000000000000000E+000  0.3033303460135152E-001  0.0000000000000000E+000
  0.1102216464972900E+000  0.1264892276513709E+000  0.0000000000000000E+000  0.2892284099867361E-001  0.0000000000000000E+000
  0.1104168102082384E+000  0.1266212773079971E+000  0.0000000000000000E+000  0.2746695416163786E-001  0.0000000000000000E+000
  0.1106117356776306E+000  0.1267381526381038E+000  0.0000000000000000E+000  0.2596570730521016E-001  0.0000000000000000E+000
  0.1110008849168063E+000  0.1269249375795845E+000  0.0000000000000000E+000  0.2282843980579927E-001  0.0000000000000000E+000
  0.1113893516924152E+000  0.1270468104222224E+000  0.0000000000000000E+000  0.1951149661325532E-001  0.0000000000000000E+000
  0.1117769251659215E+000  0.1271009025520885E+000  0.0000000000000000E+000  0.1601895937897210E-001  0.0000000000000000E+000
  0.1119703839856498E+000  0.1271016984774507E+000  0.0000000000000000E+000  0.1420740203679264E-001  0.0000000000000000E+000
  0.1123566617870797E+000  0.1270491619120325E+000  0.0000000000000000E+000  0.1045424768781525E-001  0.0000000000000000E+000
  0.1128384089187258E+000  0.1268786512533192E+000  0.0000000000000000E+000  0.5517620999428626E-002  0.0000000000000000E+000
  0.1131268770824203E+000  0.1267184880681435E+000  0.0000000000000000E+000  0.2423238311024935E-002  0.0000000000000000E+000
  0.1134149012094452E+000  0.1265135904618793E+000  0.0000000000000000E+000 -0.7731032486717965E-003  0.0000000000000000E+000
  0.1137024908679485E+000  0.1262628102311339E+000  0.0000000000000000E+000 -0.4075812392048201E-002  0.0000000000000000E+000
  0.1138939772013962E+000  0.1260695373114597E+000  0.0000000000000000E+000 -0.6339881158242168E-002  0.0000000000000000E+000
  0.1140852775521748E+000  0.1258549434692991E+000  0.0000000000000000E+000 -0.8656921261816913E-002  0.0000000000000000E+000
  0.1144673322461584E+000  0.1253600778465601E+000  0.0000000000000000E+000 -0.1346575195182915E-001  0.0000000000000000E+000
  0.1148486778311052E+000  0.1247743110571087E+000  0.0000000000000000E+000 -0.1854654931701511E-001  0.0000000000000000E+000
  0.1152293386289933E+000  0.1240926723032607E+000  0.0000000000000000E+000 -0.2396908467278546E-001  0.0000000000000000E+000
  0.1156093120426093E+000  0.1233085699837515E+000  0.0000000000000000E+000 -0.2984202672778726E-001  0.0000000000000000E+000
  0.1159886554388824E+000  0.1224127086493544E+000  0.0000000000000000E+000 -0.3633267930925642E-001  0.0000000000000000E+000
  0.1162726393454589E+000  0.1216601304140214E+000  0.0000000000000000E+000 -0.4174709016195045E-001  0.0000000000000000E+000
  0.1165563038408498E+000  0.1208299871697577E+000  0.0000000000000000E+000 -0.4778584610356980E-001  0.0000000000000000E+000
  0.1168396677491168E+000  0.1199124802454998E+000  0.0000000000000000E+000 -0.5463373364270289E-001  0.0000000000000000E+000
