                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                      -16  0.5186344189658060E+000  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.5050815728857355E-001  0.7562362075072400E-001  0.0000000000000000E+000  0.3644328986936635E-001  0.0000000000000000E+000
  0.5125562313258406E-001  0.7691408828958481E-001  0.0000000000000000E+000  0.3702416861847891E-001  0.0000000000000000E+000
  0.5201874525977276E-001  0.7823985399997951E-001  0.0000000000000000E+000  0.3761918607172648E-001  0.0000000000000000E+000
  0.5276302054294915E-001  0.7954106559202193E-001  0.0000000000000000E+000  0.3820146291460574E-001  0.0000000000000000E+000
  0.5348968389214141E-001  0.8081942112246708E-001  0.0000000000000000E+000  0.3877185020707353E-001  0.0000000000000000E+000
  0.5384676004846130E-001  0.8145050897125582E-001  0.0000000000000000E+000  0.3905283067246974E-001  0.0000000000000000E+000
  0.5419984125808142E-001  0.8207642298686868E-001  0.0000000000000000E+000  0.3933112244031628E-001  0.0000000000000000E+000
  0.5492265167716751E-001  0.8336357067746150E-001  0.0000000000000000E+000  0.3990224698179335E-001  0.0000000000000000E+000
  0.5562969112029594E-001  0.8463050204776687E-001  0.0000000000000000E+000  0.4046279081587780E-001  0.0000000000000000E+000
  0.5632188995026521E-001  0.8587876634551678E-001  0.0000000000000000E+000  0.4101338945273691E-001  0.0000000000000000E+000
  0.5666268903915870E-001  0.8649630892391486E-001  0.0000000000000000E+000  0.4128514852150929E-001  0.0000000000000000E+000
  0.5700009010636534E-001  0.8710958895322768E-001  0.0000000000000000E+000  0.4155464010374764E-001  0.0000000000000000E+000
  0.5768865975845085E-001  0.8836701693383009E-001  0.0000000000000000E+000  0.4210599552048531E-001  0.0000000000000000E+000
  0.5836382968311050E-001  0.8960770116273320E-001  0.0000000000000000E+000  0.4264844526367098E-001  0.0000000000000000E+000
  0.5902631770056270E-001  0.9083264009326282E-001  0.0000000000000000E+000  0.4318248361865488E-001  0.0000000000000000E+000
  0.5967678278440073E-001  0.9204275127725105E-001  0.0000000000000000E+000  0.4370856514372327E-001  0.0000000000000000E+000
  0.6000778443513680E-001  0.9266139305658561E-001  0.0000000000000000E+000  0.4397694219442055E-001  0.0000000000000000E+000
  0.6033582793809117E-001  0.9327642538733505E-001  0.0000000000000000E+000  0.4424336996011948E-001  0.0000000000000000E+000
  0.6098334202647220E-001  0.9449608478350215E-001  0.0000000000000000E+000  0.4477058413068619E-001  0.0000000000000000E+000
  0.6161988710430088E-001  0.9570251184931525E-001  0.0000000000000000E+000  0.4529060354762227E-001  0.0000000000000000E+000
  0.6224598697523141E-001  0.9689643803693662E-001  0.0000000000000000E+000  0.4580378857139848E-001  0.0000000000000000E+000
  0.6287925462260903E-001  0.9811150475826759E-001  0.0000000000000000E+000  0.4632458554316635E-001  0.0000000000000000E+000
  0.6350248599767880E-001  0.9931476182018091E-001  0.0000000000000000E+000  0.4683885695232150E-001  0.0000000000000000E+000
  0.6411613590364101E-001  0.1005068454766256E+000  0.0000000000000000E+000  0.4734691874965979E-001  0.0000000000000000E+000
  0.6472062767752458E-001  0.1016883482015789E+000  0.0000000000000000E+000  0.4784906545167172E-001  0.0000000000000000E+000
  0.6533114106871742E-001  0.1028889872106968E+000  0.0000000000000000E+000  0.4835791529147609E-001  0.0000000000000000E+000
  0.6593284419764232E-001  0.1040796455117367E+000  0.0000000000000000E+000  0.4886111282522338E-001  0.0000000000000000E+000
  0.6623050712238210E-001  0.1046713921695580E+000  0.0000000000000000E+000  0.4911067403615297E-001  0.0000000000000000E+000
  0.6652610465048181E-001  0.1052608358730489E+000  0.0000000000000000E+000  0.4935891822094807E-001  0.0000000000000000E+000
  0.6711127584778691E-001  0.1064330579420864E+000  0.0000000000000000E+000  0.4985157382524263E-001  0.0000000000000000E+000
  0.6770152713425644E-001  0.1076227325521605E+000  0.0000000000000000E+000  0.5035017850044771E-001  0.0000000000000000E+000
  0.6828398544467695E-001  0.1088039563038631E+000  0.0000000000000000E+000  0.5084386339872470E-001  0.0000000000000000E+000
  0.6885895699373305E-001  0.1099771578006802E+000  0.0000000000000000E+000  0.5133284248325529E-001  0.0000000000000000E+000
  0.6942672971075634E-001  0.1111427412363703E+000  0.0000000000000000E+000  0.5181731670983478E-001  0.0000000000000000E+000
  0.6999879900706668E-001  0.1123243421407737E+000  0.0000000000000000E+000  0.5230710092828292E-001  0.0000000000000000E+000
  0.7056392995511224E-001  0.1134987958262077E+000  0.0000000000000000E+000  0.5279258335937263E-001  0.0000000000000000E+000
  0.7112237833994611E-001  0.1146664654176531E+000  0.0000000000000000E+000  0.5327394269259086E-001  0.0000000000000000E+000
  0.7167936628085757E-001  0.1158382049418668E+000  0.0000000000000000E+000  0.5375566304469295E-001  0.0000000000000000E+000
  0.7223003029074895E-001  0.1170037233330410E+000  0.0000000000000000E+000  0.5423351941470391E-001  0.0000000000000000E+000
  0.7250550789435151E-001  0.1175894613995576E+000  0.0000000000000000E+000  0.5447318000469156E-001  0.0000000000000000E+000
  0.7277945997803240E-001  0.1181737373268799E+000  0.0000000000000000E+000  0.5471191651659411E-001  0.0000000000000000E+000
  0.7332289587997956E-001  0.1193380620029723E+000  0.0000000000000000E+000  0.5518669194917240E-001  0.0000000000000000E+000
  0.7386053996181634E-001  0.1204969894525392E+000  0.0000000000000000E+000  0.5565799091322324E-001  0.0000000000000000E+000
  0.7440126130489098E-001  0.1216696740862889E+000  0.0000000000000000E+000  0.5613359035093916E-001  0.0000000000000000E+000
  0.7493639344981572E-001  0.1228373608628071E+000  0.0000000000000000E+000  0.5660587366456157E-001  0.0000000000000000E+000
  0.7546612024629934E-001  0.1240003213436780E+000  0.0000000000000000E+000  0.5707497081144048E-001  0.0000000000000000E+000
  0.7599061652576694E-001  0.1251588143936115E+000  0.0000000000000000E+000  0.5754100310046793E-001  0.0000000000000000E+000
  0.7625480382850378E-001  0.1257450150925853E+000  0.0000000000000000E+000  0.5777633923566093E-001  0.0000000000000000E+000
  0.7651770838896585E-001  0.1263301606852503E+000  0.0000000000000000E+000  0.5801093194815429E-001  0.0000000000000000E+000
  0.7703975290228909E-001  0.1274974133573069E+000  0.0000000000000000E+000  0.5847794525416192E-001  0.0000000000000000E+000
  0.7755690553221463E-001  0.1286608005537598E+000  0.0000000000000000E+000  0.5894215619286788E-001  0.0000000000000000E+000
  0.7806931679698080E-001  0.1298205421001749E+000  0.0000000000000000E+000  0.5940366953973045E-001  0.0000000000000000E+000
  0.7858391238760531E-001  0.1309923348290079E+000  0.0000000000000000E+000  0.5986872728600012E-001  0.0000000000000000E+000
  0.7909392879210891E-001  0.1321608018943591E+000  0.0000000000000000E+000  0.6033122192901585E-001  0.0000000000000000E+000
  0.7959950236422209E-001  0.1333261402421776E+000  0.0000000000000000E+000  0.6079124856993553E-001  0.0000000000000000E+000
  0.7985066300008360E-001  0.1339076930726741E+000  0.0000000000000000E+000  0.6102036596127376E-001  0.0000000000000000E+000
  0.8010076137267610E-001  0.1344885342302097E+000  0.0000000000000000E+000  0.6124890134953144E-001  0.0000000000000000E+000
  0.8060384686737350E-001  0.1356622451626229E+000  0.0000000000000000E+000  0.6170978768383843E-001  0.0000000000000000E+000
  0.8110276601679277E-001  0.1368333142930968E+000  0.0000000000000000E+000  0.6216842423910474E-001  0.0000000000000000E+000
  0.8159763735966687E-001  0.1380019177112835E+000  0.0000000000000000E+000  0.6262489429670091E-001  0.0000000000000000E+000
  0.8208857450050980E-001  0.1391682260138201E+000  0.0000000000000000E+000  0.6307927793700913E-001  0.0000000000000000E+000
  0.8233527856028587E-001  0.1397569684700044E+000  0.0000000000000000E+000  0.6330819890208184E-001  0.0000000000000000E+000
  0.8258101888527629E-001  0.1403451879247499E+000  0.0000000000000000E+000  0.6353661702622782E-001  0.0000000000000000E+000
  0.8306966347732864E-001  0.1415201452661220E+000  0.0000000000000000E+000  0.6399198373792060E-001  0.0000000000000000E+000
  0.8355460998199681E-001  0.1426932552424901E+000  0.0000000000000000E+000  0.6444545391414985E-001  0.0000000000000000E+000
  0.8403595802741481E-001  0.1438646755686684E+000  0.0000000000000000E+000  0.6489709783569311E-001  0.0000000000000000E+000
  0.8451853810723640E-001  0.1450461870906595E+000  0.0000000000000000E+000  0.6535145075115559E-001  0.0000000000000000E+000
  0.8499764036115064E-001  0.1462262867435009E+000  0.0000000000000000E+000  0.6580408130871425E-001  0.0000000000000000E+000
  0.8547335607817852E-001  0.1474051250534323E+000  0.0000000000000000E+000  0.6625505653455645E-001  0.0000000000000000E+000
  0.8594577314479761E-001  0.1485828482336376E+000  0.0000000000000000E+000  0.6670443880516676E-001  0.0000000000000000E+000
  0.8618287797692596E-001  0.1491766200197443E+000  0.0000000000000000E+000  0.6693056449672388E-001  0.0000000000000000E+000
  0.8665467770413919E-001  0.1503634976315837E+000  0.0000000000000000E+000  0.6738168040884863E-001  0.0000000000000000E+000
  0.8724095680098452E-001  0.1518484197078938E+000  0.0000000000000000E+000  0.6794443182212240E-001  0.0000000000000000E+000
  0.8759079488451400E-001  0.1527398502575757E+000  0.0000000000000000E+000  0.6828139095357992E-001  0.0000000000000000E+000
  0.8793894134075479E-001  0.1536309882803946E+000  0.0000000000000000E+000  0.6861758668515590E-001  0.0000000000000000E+000
  0.8828542771339894E-001  0.1545218872876662E+000  0.0000000000000000E+000  0.6895304399082107E-001  0.0000000000000000E+000
  0.8874734824059803E-001  0.1557158694839843E+000  0.0000000000000000E+000  0.6940160924033797E-001  0.0000000000000000E+000
  0.8897723217295266E-001  0.1563127708557497E+000  0.0000000000000000E+000  0.6962542620956669E-001  0.0000000000000000E+000
  0.8920641082869865E-001  0.1569096341400036E+000  0.0000000000000000E+000  0.6984894141171327E-001  0.0000000000000000E+000
  0.8955053571623788E-001  0.1578092411465525E+000  0.0000000000000000E+000  0.7018528768952670E-001  0.0000000000000000E+000
  0.8989310656938947E-001  0.1587088460382368E+000  0.0000000000000000E+000  0.7052098557125119E-001  0.0000000000000000E+000
  0.9023415147754107E-001  0.1596084984566474E+000  0.0000000000000000E+000  0.7085605582477053E-001  0.0000000000000000E+000
  0.9057369783430666E-001  0.1605082474825045E+000  0.0000000000000000E+000  0.7119051977447388E-001  0.0000000000000000E+000
  0.9102522805407219E-001  0.1617110503394406E+000  0.0000000000000000E+000  0.7163663824243123E-001  0.0000000000000000E+000
  0.9147419094021028E-001  0.1629142260432152E+000  0.0000000000000000E+000  0.7208175760179938E-001  0.0000000000000000E+000
  0.9192355586586708E-001  0.1641257541010606E+000  0.0000000000000000E+000  0.7252882270541092E-001  0.0000000000000000E+000
  0.9237043990839973E-001  0.1653378862482174E+000  0.0000000000000000E+000  0.7297496765354858E-001  0.0000000000000000E+000
  0.9281490051770847E-001  0.1665507336753548E+000  0.0000000000000000E+000  0.7342023708887978E-001  0.0000000000000000E+000
  0.9325699338213435E-001  0.1677644057096729E+000  0.0000000000000000E+000  0.7386467456373214E-001  0.0000000000000000E+000
  0.9369933241007722E-001  0.1689861009481643E+000  0.0000000000000000E+000  0.7431090943056425E-001  0.0000000000000000E+000
  0.9413938391648062E-001  0.1702088458595820E+000  0.0000000000000000E+000  0.7475638765473461E-001  0.0000000000000000E+000
  0.9457719962797023E-001  0.1714327459661346E+000  0.0000000000000000E+000  0.7520115064222754E-001  0.0000000000000000E+000
  0.9501282975757115E-001  0.1726579043207433E+000  0.0000000000000000E+000  0.7564523701770283E-001  0.0000000000000000E+000
  0.9523096379031870E-001  0.1732741648472870E+000  0.0000000000000000E+000  0.7586818867992721E-001  0.0000000000000000E+000
  0.9544856414442876E-001  0.1738907809709811E+000  0.0000000000000000E+000  0.7609098455554099E-001  0.0000000000000000E+000
  0.9588218908245112E-001  0.1751251332588551E+000  0.0000000000000000E+000  0.7653612901397486E-001  0.0000000000000000E+000
  0.9631374980490372E-001  0.1763610527906314E+000  0.0000000000000000E+000  0.7698070886430053E-001  0.0000000000000000E+000
  0.9674329172290495E-001  0.1775986329742869E+000  0.0000000000000000E+000  0.7742475975167927E-001  0.0000000000000000E+000
  0.9717281238311899E-001  0.1788436444637593E+000  0.0000000000000000E+000  0.7787034832164619E-001  0.0000000000000000E+000
  0.9760038377309375E-001  0.1800905147778917E+000  0.0000000000000000E+000  0.7831547607153164E-001  0.0000000000000000E+000
  0.9802690013959602E-001  0.1813418396753786E+000  0.0000000000000000E+000  0.7876106982573100E-001  0.0000000000000000E+000
  0.9845154332541702E-001  0.1825952077620027E+000  0.0000000000000000E+000  0.7920627098780748E-001  0.0000000000000000E+000
  0.9887435364240478E-001  0.1838507053584568E+000  0.0000000000000000E+000  0.7965111382200597E-001  0.0000000000000000E+000
  0.9929537033270018E-001  0.1851084173280648E+000  0.0000000000000000E+000  0.8009563016326446E-001  0.0000000000000000E+000
  0.9950563699709117E-001  0.1857393889928826E+000  0.0000000000000000E+000  0.8031822077460384E-001  0.0000000000000000E+000
  0.9971546777904150E-001  0.1863709480782639E+000  0.0000000000000000E+000  0.8054074196680019E-001  0.0000000000000000E+000
  0.1001338416011113E+000  0.1876358748200955E+000  0.0000000000000000E+000  0.8098559288268621E-001  0.0000000000000000E+000
  0.1005519739301161E+000  0.1889076923743358E+000  0.0000000000000000E+000  0.8143176155805951E-001  0.0000000000000000E+000
  0.1009684419113418E+000  0.1901820889626015E+000  0.0000000000000000E+000  0.8187772946039279E-001  0.0000000000000000E+000
  0.1013832805884276E+000  0.1914591501382667E+000  0.0000000000000000E+000  0.8232352786266350E-001  0.0000000000000000E+000
  0.1017965241431221E+000  0.1927389609627612E+000  0.0000000000000000E+000  0.8276918551592342E-001  0.0000000000000000E+000
  0.1020031708664818E+000  0.1933818329165952E+000  0.0000000000000000E+000  0.8299263463345741E-001  0.0000000000000000E+000
  0.1022094289627331E+000  0.1940254290060712E+000  0.0000000000000000E+000  0.8321605979048678E-001  0.0000000000000000E+000
  0.1026207968731350E+000  0.1953148450821809E+000  0.0000000000000000E+000  0.8366285379875334E-001  0.0000000000000000E+000
  0.1030306586311927E+000  0.1966073000090765E+000  0.0000000000000000E+000  0.8410959607634901E-001  0.0000000000000000E+000
  0.1033375966878569E+000  0.1975803167753249E+000  0.0000000000000000E+000  0.8444519517048137E-001  0.0000000000000000E+000
  0.1036437154472388E+000  0.1985551424736083E+000  0.0000000000000000E+000  0.8478079304468568E-001  0.0000000000000000E+000
  0.1042535504593998E+000  0.2005053413314657E+000  0.0000000000000000E+000  0.8489432978997982E-001  0.0000000000000000E+000
  0.1046587039670283E+000  0.2017848840015732E+000  0.0000000000000000E+000  0.8370765059043002E-001  0.0000000000000000E+000
  0.1048607702444950E+000  0.2024080661627840E+000  0.0000000000000000E+000  0.8261794945772945E-001  0.0000000000000000E+000
  0.1050625019192630E+000  0.2030153216124607E+000  0.0000000000000000E+000  0.8120514803718122E-001  0.0000000000000000E+000
  0.1053651038635780E+000  0.2038903488825138E+000  0.0000000000000000E+000  0.7847541010735512E-001  0.0000000000000000E+000
  0.1056669725551330E+000  0.2047095679575980E+000  0.0000000000000000E+000  0.7502043362379074E-001  0.0000000000000000E+000
  0.1059681213467327E+000  0.2054614185358122E+000  0.0000000000000000E+000  0.7084391913365252E-001  0.0000000000000000E+000
  0.1062685633767180E+000  0.2061346084498963E+000  0.0000000000000000E+000  0.6595036220458592E-001  0.0000000000000000E+000
  0.1066685682586804E+000  0.2068916575589501E+000  0.0000000000000000E+000  0.5831002607525802E-001  0.0000000000000000E+000
  0.1070673667762141E+000  0.2074635142659311E+000  0.0000000000000000E+000  0.4941963676264328E-001  0.0000000000000000E+000
  0.1074649884729049E+000  0.2078257591037598E+000  0.0000000000000000E+000  0.3930141776298252E-001  0.0000000000000000E+000
  0.1078614622689093E+000  0.2079550228243838E+000  0.0000000000000000E+000  0.2798234726721873E-001  0.0000000000000000E+000
  0.1082573483159311E+000  0.2078287030353509E+000  0.0000000000000000E+000  0.1547691255787741E-001  0.0000000000000000E+000
  0.1086521396043235E+000  0.2074253201289900E+000  0.0000000000000000E+000  0.1837179303608389E-002  0.0000000000000000E+000
  0.1090458634105806E+000  0.2067250064007872E+000  0.0000000000000000E+000 -0.1289369102447444E-001  0.0000000000000000E+000
  0.1094385464632414E+000  0.2057092422398674E+000  0.0000000000000000E+000 -0.2866724630246234E-001  0.0000000000000000E+000
  0.1096346946006875E+000  0.2050770142288104E+000  0.0000000000000000E+000 -0.3693663361524255E-001  0.0000000000000000E+000
  0.1098305918537963E+000  0.2043594563042793E+000  0.0000000000000000E+000 -0.4544673659000163E-001  0.0000000000000000E+000
  0.1100262414276545E+000  0.2035546560351096E+000  0.0000000000000000E+000 -0.5419009535260932E-001  0.0000000000000000E+000
  0.1102216464972900E+000  0.2026607967270442E+000  0.0000000000000000E+000 -0.6315894358503849E-001  0.0000000000000000E+000
  0.1104168102082384E+000  0.2016761599505152E+000  0.0000000000000000E+000 -0.7234522012066760E-001  0.0000000000000000E+000
  0.1106117356776306E+000  0.2005991264477384E+000  0.0000000000000000E+000 -0.8174060097650478E-001  0.0000000000000000E+000
  0.1110008849168063E+000  0.1981618934877956E+000  0.0000000000000000E+000 -0.1011240651235594E+000  0.0000000000000000E+000
  0.1113893516924152E+000  0.1953363610087628E+000  0.0000000000000000E+000 -0.1212500793604026E+000  0.0000000000000000E+000
  0.1117769251659215E+000  0.1921146058181600E+000  0.0000000000000000E+000 -0.1420322083057104E+000  0.0000000000000000E+000
  0.1119703839856498E+000  0.1903527055867895E+000  0.0000000000000000E+000 -0.1526453455476707E+000  0.0000000000000000E+000
  0.1123566617870797E+000  0.1865228614260175E+000  0.0000000000000000E+000 -0.1742682507796645E+000  0.0000000000000000E+000
  0.1128384089187258E+000  0.1811545631331606E+000  0.0000000000000000E+000 -0.2019493493754814E+000  0.0000000000000000E+000
  0.1131268770824203E+000  0.1776210142696118E+000  0.0000000000000000E+000 -0.2188531367576745E+000  0.0000000000000000E+000
  0.1134149012094452E+000  0.1738520142406055E+000  0.0000000000000000E+000 -0.2359464490820494E+000  0.0000000000000000E+000
  0.1137024908679485E+000  0.1698469176251129E+000  0.0000000000000000E+000 -0.2532114847839256E+000  0.0000000000000000E+000
  0.1138939772013962E+000  0.1670455109154674E+000  0.0000000000000000E+000 -0.2648114367118353E+000  0.0000000000000000E+000
  0.1140852775521748E+000  0.1641388538530228E+000  0.0000000000000000E+000 -0.2764828402523517E+000  0.0000000000000000E+000
  0.1144673322461584E+000  0.1580091763112982E+000  0.0000000000000000E+000 -0.3000557806073707E+000  0.0000000000000000E+000
  0.1148486778311052E+000  0.1514558841611880E+000  0.0000000000000000E+000 -0.3240040780110951E+000  0.0000000000000000E+000
  0.1152293386289933E+000  0.1444746843558636E+000  0.0000000000000000E+000 -0.3484807480187072E+000  0.0000000000000000E+000
  0.1156093120426093E+000  0.1370576907873577E+000  0.0000000000000000E+000 -0.3737510030032219E+000  0.0000000000000000E+000
  0.1159886554388824E+000  0.1291892553656632E+000  0.0000000000000000E+000 -0.4002333640612056E+000  0.0000000000000000E+000
  0.1162726393454589E+000  0.1229800818711147E+000  0.0000000000000000E+000 -0.4212242354658319E+000  0.0000000000000000E+000
  0.1165563038408498E+000  0.1164883894117201E+000  0.0000000000000000E+000 -0.4435333761156693E+000  0.0000000000000000E+000
